id,name,percent,species_id:id,group_id:id
1866,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,436,14
1867,Mobili e macchine ordinarie d'ufficio 12% ,,436,14
1868,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,436,14
1869,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,436,14
1870,"Autovetture, motoveicoli e simili 25% ",,436,14
1871,Fabbricati ordinari ed altri manufatti 3% ,,437,14
1872,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,437,14
1873,Impianti generici 12% ,,437,14
1874,"Impianti specifici (registrazione, incisione, produzione dischi e matrici)30% ",,437,14
1875,Attrezzatura varia e minuta e di laboratorio 40% ,,437,14
1876,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,437,14
1877,Mobili e macchine ordinarie d'ufficio 12% ,,437,14
1878,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,437,14
1879,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,437,14
1880,"Autovetture, motoveicoli e simili 25% ",,437,14
1881,Fabbricati destinati all'industria (come nella specie 1a/a) 3% ,,438,14
1882,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,438,14
1883,"Macchinari operatori e impianti12,5% ",,438,14
1884,Attrezzatura varia e minuta e di laboratorio 40% ,,438,14
1885,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,438,14
1886,Mobili e macchine ordinarie d'ufficio 12% ,,438,14
1887,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,438,14
