no_import,default_code,supplier_product_code,COD.ART.PROD.,name,GIAC.,GIAC.MIN.,IMP.,ORD.,PREAS.,U.M.,PRZ.LISTINO,SC. L.1,SC. L.2,SC. L.3,supplier_cost,ALTRI FORN.,RIC. 1,price,IVA,supplier_name,GRUPPO MERCEOLOGICO,MARCA,COD.SC.PROD.,SIGLA PROD.,COD.PROD.,PRODUTTORE,POS.MAG.,MOV.,COD.REP.,REPARTO,COD.SET.,SETTORE,COD.FAM.,FAMIGLIA,LINEA,COD.BARRE,COD.RAGGRUP.,E.C.,DATA INS
,2922,LNA4803AG,,L.L PLACCA QUA 3P MET ARGENTO,0,0,0,0,0,N.,"9,86",0,0,0,"9,86",,30,"12,818",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,28/02/2012
,2920,LNA4803ACS,,L.L PLACCA QUA 3P META ACCIAIO SPAZZOLATO,0,0,0,0,0,N.,"9,86",0,0,0,"9,86",,30,"12,818",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,28/02/2012
,2702,LNA4803KA,,L.L PLACCA QUA 3P PVC ACQUAMARINA,0,0,0,0,0,N.,"4,62",0,0,0,"4,62",,30,"6,006",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,23/01/2012
,2921,LNA4803AD,,L.L PLACCA QUA 3P PVC AZZURRO,0,0,0,0,0,N.,"4,612",0,0,0,"4,612",,30,"5,9956",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,28/02/2012
,2923,LNA4803BI,,L.L PLACCA QUA 3P PVC BIANCO,0,0,0,0,0,N.,"2,2",0,0,0,"2,2",,30,"2,86",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,28/02/2012
,2701,LNA4807ACS,,L.L PLACCA QUA 7P MET ACCIAIO SPAZZOLATO,0,0,0,0,0,N.,"19,72",0,0,0,"19,72",,30,"25,636",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,23/01/2012
,2927,LNA4807AD,,L.L PLACCA QUA 7P PVC AZZURRO,0,0,0,0,0,N.,"9,225",0,0,0,"9,225",,30,"11,9925",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,28/02/2012
,2925,LNA4804AG,,L.L. PLACCA QUA 4P MET ARGENTO,0,0,0,0,0,N.,"13,31",0,0,0,"13,31",,30,"17,303",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,28/02/2012
,2926,LNA4804KA,,L.L. PLACCA QUA 4P PVC ACQUAMARINA,0,0,0,0,0,N.,"6,225",0,0,0,"6,225",,30,"8,0925",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,28/02/2012
,2924,LNA4804AD,,L.L. PLACCA QUA 4P PVC AZZURRO,0,0,0,0,0,N.,"6,225",0,0,0,"6,225",,30,"8,0925",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,28/02/2012
,688,LMT 8201724,,LAMA SEGHETTO BIMETAL HSS 24D,0,0,0,0,0,N.,"1,498",0,0,0,"1,498",,30,"1,9474",22,TEKNOMECCANICA SRL,,,0,,0,,,S,,,,,,,,,,,09/06/2011
,2015,1089156045805,,"LAME 1335X13X0,65",0,0,0,0,0,N.,15,0,0,0,15,,30,"19,5",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,16/09/2011
,906,SAITLAMP,,LAMELLARE Z 115 SAIT,0,0,0,0,0,N.,"2,0833",0,0,0,"2,0833",,30,"2,70829",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,17/06/2011
,2027,5744010,,LAMIERA STIRATA SICURA SENDZ.,0,0,0,0,0,N.,9,0,0,0,9,,30,"11,7",22,CECI SIDERURGICA SRL,,,0,,0,,,S,,,,,,,,,,,19/09/2011
,3085,N60,,LAMP E27 GO CH 60W 220V,0,0,0,0,0,N.,"0,76",0,0,0,"0,76",,30,"0,988",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,08/03/2012
,3794,2297989,,LAMP. ALOG. GOCCIA 53W E27 230V CL.A,0,0,0,0,0,N.,"1,28",0,0,0,"1,28",,30,"1,664",22,COMET,,,0,,0,,,S,,,,,,,,,,,13/06/2012
,618,H64702ECO,,LAMP. ALOG. LINEARE 400W,0,0,0,0,0,N.,"2,9168",0,0,0,"2,9168",,30,"3,79184",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,01/06/2011
,1015,TLD1884,,LAMP. FLUOR. MASTER TL-D 18W/840,0,0,0,0,0,N.,"1,69",0,0,0,"1,69",,30,"2,197",22,COMET,,,0,,0,,,S,,,,,,,,,,,22/06/2011
,1070,60271,,LAMP. FLUOR. MASTER TL-D 58W,0,0,0,0,0,N.,"1,98",0,0,0,"1,98",,30,"2,574",22,COMET,,,0,,0,,,S,,,,,,,,,,,24/06/2011
,4284,2497365,,LAMP.ECOHALO MV CAPS 42W 260V CL,0,0,0,0,0,N.,"4,64",0,0,0,"4,64",,30,"6,032",22,COMET,,,0,,0,,,S,,,,,,,,,,,04/09/2012
,3045,59985,,LAMP.FLUOR.MASTER TL-D 18W/840,0,0,0,0,0,N.,"1,87",0,0,0,"1,87",,30,"2,431",22,COMET,,,0,,0,,,S,,,,,,,,,,,06/03/2012
,4242,60264,,LAMP.FLUOR.MASTER TL-D 58W/840,0,0,0,0,0,N.,"2,15",0,0,0,"2,15",,30,"2,795",22,COMET,,,0,,0,,,S,,,,,,,,,,,20/08/2012
,4978,3257531,,LAMP.MASTERC.CDM-TD ESSENTIAL 70W/842,0,0,0,0,0,N.,"55,1",0,0,0,"55,1",,30,"71,63",22,COMET REMA TARLAZZI,,,0,,0,,,S,,,,,,,,,,,08/05/2013
,4617,LN4743V230,,LAMPADA LED 230V AM PER ASSIALI,0,0,0,0,0,N.,"2,35",0,0,0,"2,35",,30,"3,055",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,12/12/2012
,4972,2953571,,LAMPADA LED BASCULANTI 230V AMBRA,0,0,0,0,0,N.,"2,38",0,0,0,"2,38",,30,"3,094",22,COMET REMA TARLAZZI,,,0,,0,,,S,,,,,,,,,,,08/05/2013
,438,685825,,LAMPADA SPIA GIALLA LED 24V,0,0,0,0,0,N.,"7,33",0,0,0,"7,33",,30,"9,529",22,COMET,,,0,,0,,,S,,,,,,,,,,,12/05/2011
,437,685818,,LAMPADA SPIA ROSSA LED 24V,0,0,0,0,0,N.,"7,33",0,0,0,"7,33",,30,"9,529",22,COMET,,,0,,0,,,S,,,,,,,,,,,12/05/2011
,3796,928830,,LAMPADA SPIA VERDE LED 230V,0,0,0,0,0,N.,"9,23",0,0,0,"9,23",,30,"11,999",22,COMET,,,0,,0,,,S,,,,,,,,,,,13/06/2012
,436,685801,,LAMPADA SPIA VERDE LED 24V,0,0,0,0,0,N.,"7,33",0,0,0,"7,33",,30,"9,529",22,COMET,,,0,,0,,,S,,,,,,,,,,,12/05/2011
,1266,09469,,LAMPOSILEX KG5,0,0,0,0,0,N.,"11,72",0,0,0,"11,72",,30,"15,236",22,F.LLI SIMONETTI SPA,,,0,,0,,,S,,,,,,,,,,,19/07/2011
,4533,LRA-001,,LANA DI ROCCIA CM2 CON ALLUMINIO,0,0,0,0,0,N.,"9,9",0,0,0,"9,9",,30,"12,87",22,COPIM TECNOLOGIE SRL,,,0,,0,,,S,,,,,,,,,,,29/10/2012
,2839,40202,,LANA DI ROCCIA RIV. ALLUM. MM30,0,0,0,0,0,N.,"7,11",0,0,0,"7,11",,30,"9,243",22,F.LLI SIMONETTI SPA,,,0,,0,,,S,,,,,,,,,,,15/02/2012
,5551,284158,,LANCIA ROTO A TRE EFFETTI UNI45,0,0,0,0,0,N.,"6,604",0,0,0,"6,604",,30,"8,5852",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,09/10/2013
,3832,PI54125001,,LASER SPRAY 400ML,0,0,0,0,0,N.,"4,85",0,0,0,"4,85",,30,"6,305",22,SET THERM DI MARCOZZI A. & C. ,,,0,,0,,,S,,,,,,,,,,,18/06/2012
,2321,GMMLCT052,,LASTRA CON TELA MM5 2 TELE,0,0,0,0,0,N.,"1,85",0,0,0,"1,85",,30,"2,405",22,EDILWARE SRL,,,0,,0,,,S,,,,,,,,,,,27/10/2011
,779,,,LASTRA FIRE GLASS,0,0,0,0,0,N.,"9,8",0,0,0,"9,8",,30,"12,74",22,UNIVERSO SRL,,,0,,0,,,S,,,,,,,,,,,13/06/2011
,2549,05045,,LASTRA FRANGIBILE GIALLA 390X600,0,0,0,0,0,N.,"6,55",0,0,0,"6,55",,30,"8,515",22,UNIVERSO SRL,,,0,,0,,,S,,,,,,,,,,,09/12/2011
,139,0311514545454,,LASTRA GOMMA LISCIA CON TELA SP. 3MM,0,0,0,0,0,N.,"10,833",0,0,0,"10,833",,30,"14,0829",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,29/04/2011
,3336,0164037,,LASTRA K-FONIK ST GK 072 MT. 1X2,0,0,0,0,0,N.,"18,392",0,0,0,"18,392",,30,"23,9096",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,11/04/2012
,1838,3637874,,LAVABO 50 TENAX B.CO,0,0,0,0,0,N.,"24,6",0,0,0,"24,6",,30,"31,98",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/09/2011
,4738,0655003,,LAVABO 55 MF QUARZO BIANCO,0,0,0,0,0,N.,"25,2",0,0,0,"25,2",,30,"32,76",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,19/03/2013
,4551,298182,,LAVABO 55 SELNOVA 3 BIANCO,0,0,0,0,0,N.,"45,2",0,0,0,"45,2",,30,"58,76",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/11/2012
,3003,351211,,LAVABO 60 SELNOVA 3 BCO,0,0,0,0,0,N.,"31,79",0,0,0,"31,79",,30,"41,327",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,05/03/2012
,2329,2588411,,LAVABO 60 TENAX BIANCO,0,0,0,0,0,N.,"26,4",0,0,0,"26,4",,30,"34,32",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,31/10/2011
,1087,8434102000,,LAVABO ERGONOM. 66X57,0,0,0,0,0,N.,8609,99,0,0,"86,09",,30,"111,917",22,,,,0,,0,,,S,,,,,,,,,,,28/06/2011
,5700,602457,,LAVAMANI 40 COLIBRI' BIANCO,0,0,0,0,0,N.,"23,76",0,0,0,"23,76",,30,"30,888",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,03/12/2013
,3621,579902,,LAVAT GEO TERMOPLAST P/EST 45X50 BCO,0,0,0,0,0,N.,"160,82",0,0,0,"160,82",,30,"209,066",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,21/05/2012
,4137,790764,,LAVATOIO PRIMA 60X50 AA/PLAST BCO,0,0,0,0,0,N.,"158,8",0,0,0,"158,8",,30,"206,44",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,30/07/2012
,900,FSH79549,,LBV BANDELLA PERFORATA,0,0,0,0,0,N.,"5,124",0,0,0,"5,124",,30,"6,6612",22,G&C INDUSTRIAL PROVIDER SNC,,,0,,0,,,S,,,,,,,,,,,17/06/2011
,5084,A3005QR,,LEGA PER SALDATURA RAME/FOSFORO ARGENTO 5%,0,0,0,0,0,N.,105,0,0,0,105,,30,"136,5",22,NUOVA RAFI SRL,,,0,,0,,,S,,,,,,,,,,,12/06/2013
,874,224698,,"LEVA CLINICA 10X10,5 CROMO",0,0,0,0,0,N.,"14,04",0,0,0,"14,04",,30,"18,252",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,16/06/2011
,2466,N4950,,LIGHT COPRIFORO,0,0,0,0,0,N.,"0,57",0,0,0,"0,57",,30,"0,741",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,29/11/2011
,2467,N4911N,,LIGHT COPRITASTO 2F 1P NEW,0,0,0,0,0,N.,"0,89",0,0,0,"0,89",,30,"1,157",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,29/11/2011
,4946,N4001N,,LIGHT INT UNIP 16A NEW,0,0,0,0,0,N.,"4,27",0,0,0,"4,27",,30,"5,551",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,07/05/2013
,2465,N4005N,,LIGHT PULS UNIP 10A NEW,0,0,0,0,0,N.,"3,45",0,0,0,"3,45",,30,"4,485",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,29/11/2011
,3821,RM09104,,LINEAR 230 MIX VASCA ESTERNO CROMO,0,0,0,0,0,N.,"47,26",0,0,0,"47,26",,30,"61,438",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,15/06/2012
,3838,2837987,,LIQUIDO SCORRICAVO,0,0,0,0,0,N.,"3,88",0,0,0,"3,88",,30,"5,044",22,COMET,,,0,,0,,,S,,,,,,,,,,,19/06/2012
,3473,432306,,LIV.INT.PLACCA 3 POSTI TITANIO CHIARO,0,0,0,0,0,N.,"10,78",0,0,0,"10,78",,30,"14,014",22,COMET,,,0,,0,,,S,,,,,,,,,,,03/05/2012
,3472,431552,,LIV.INT.PRESA 2P+T 10/16A BIPASSO,0,0,0,0,0,N.,"3,83",0,0,0,"3,83",,30,"4,979",22,COMET,,,0,,0,,,S,,,,,,,,,,,03/05/2012
,4171,51956,,LIVELLA STABILA 70TM CM25,0,0,0,0,0,N.,"18,32",0,0,0,"18,32",,30,"23,816",22,F.LLI SIMONETTI SPA,,,0,,0,,,S,,,,,,,,,,,02/08/2012
,3859,1033039024524,,LIVELLI 3 BOLLE DA 60,0,0,0,0,0,N.,"22,92",0,0,0,"22,92",,30,"29,796",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,20/06/2012
,3471,2534954,,LIVING LIGHT SUPPORTO UNICO 3 MOD,0,0,0,0,0,N.,"0,71",0,0,0,"0,71",,30,"0,923",22,COMET,,,0,,0,,,S,,,,,,,,,,,03/05/2012
,3728,2953311,,LL - DEVIATORE 1P 16A 1M ANTRACITE,0,0,0,0,0,N.,"4,23",0,0,0,"4,23",,30,"5,499",22,COMET,,,0,,0,,,S,,,,,,,,,,,04/06/2012
,3729,2953328,,LL - PULSANTE 1P NO 10A 1M ANTRACITE,0,0,0,0,0,N.,"3,59",0,0,0,"3,59",,30,"4,667",22,COMET,,,0,,0,,,S,,,,,,,,,,,04/06/2012
,1757,2953342,,LL INTERRUTT. 2P,0,0,0,0,0,N.,"5,68",0,0,0,"5,68",,30,"7,384",22,COMET,,,0,,0,,,S,,,,,,,,,,,23/08/2011
,308,1629590,,LMK -N 10 OTTUR. FERITOIA L=2000 RAL 7035,0,0,0,0,0,N.,"109,41",0,0,0,"109,41",,30,"142,233",22,COMET,,,0,,0,,,S,,,,,,,,,,,04/05/2011
,4201,100002,,"LOCTITE WRAP CM2,5 X MT4,27",0,0,0,0,0,N.,"15,5",0,0,0,"15,5",,30,"20,15",22,LA FENICE SRL,,,0,,0,,,S,,,,,,,,,,,10/08/2012
,3115,953761,,LUBRIFICANTE,0,0,0,0,0,N.,"2,56",0,0,0,"2,56",,30,"3,328",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,09/03/2012
,3416,0076376,,LUBRIFICANTE,0,0,0,0,0,N.,"2,6",0,0,0,"2,6",,30,"3,38",22,CICAI MARCHE SOC.COOP,,,0,,0,,,S,,,,,,,,,,,26/04/2012
,3467,6876,,LUBRIFICANTE,0,0,0,0,0,N.,"2,07",0,0,0,"2,07",,30,"2,691",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,03/05/2012
,619,SPEEDY WIRE GEL,,LUBRIFICANTE PER CAVI IN GEL,0,0,0,0,0,N.,"4,41774",0,0,0,"4,41774",,30,"5,74306",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,01/06/2011
,4659,700260,,LUBRIFICANTE SILERE 250 GR.,0,0,0,0,0,N.,"1,8",0,0,0,"1,8",,30,"2,34",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,05/02/2013
,784,677184,,LUBRIFICANTE TUBO 250GR.,0,0,0,0,0,N.,"2,14",0,0,0,"2,14",,30,"2,782",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,13/06/2011
,1996,P00040217,,LUCCHETTO CITY 40,0,0,0,0,0,N.,"2,9166",0,0,0,"2,9166",,30,"3,79158",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,15/09/2011
,200,2254692,,M1170 PRESA STANDARD ITALIANO P30+P11/17,0,0,0,0,0,N.,"4,6",0,0,0,"4,6",,30,"5,98",22,COMET,,,0,,0,,,S,,,,,,,,,,,04/05/2011
,19,,5001,MAGIC - INTERRUTTORE 1P 16A,0,0,0,0,0,PCE,"4,65",40,0,0,"2,79",,30,"3,627",22,CAMBIELLI,,,0,BTI,2,BTICINO,,S,BTIBTICIV.-1-8-18,SERIE CIVILI - MAGIC (CIV.),,,,,,8012199014661,,,18/03/2011
,726,5011,,MAGIC INT BIP 16A,0,0,0,0,0,N.,"6,68795",0,0,0,"6,68795",,30,"8,69434",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,09/06/2011
,728,503/2/X,,MAGIC PLACCA 2P OX,0,0,0,0,0,N.,"1,53758",0,0,0,"1,53758",,30,"1,99885",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,09/06/2011
,4876,5005N,,MAGIC PULS UNIP,0,0,0,0,0,N.,"2,85",0,0,0,"2,85",,30,"3,705",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,19/04/2013
,725,503R,,MAGIC SUPP 3P,0,0,0,0,0,N.,"0,53852",0,0,0,"0,53852",,30,"0,70008",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,09/06/2011
,3991,889049,,MAGIC TT - TORCIA EMERGENZA ESTRAIBILE,0,0,0,0,0,N.,"43,7",0,0,0,"43,7",,30,"56,81",22,COMET,,,0,,0,,,S,,,,,,,,,,,19/07/2012
,1092,500S/23A,,MAGIC TT SUPP 2P X SCAT TONDA,0,0,0,0,0,N.,"1,25",0,0,0,"1,25",,30,"1,625",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,28/06/2011
,720,503SA,,MAGIC TT SUPP 3P UN,0,0,0,0,0,N.,"0,50009",0,0,0,"0,50009",,30,"0,65012",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,09/06/2011
,3953,504SA,,MAGIC TT SUPP 4P UN,0,0,0,0,0,N.,"1,18",0,0,0,"1,18",,30,"1,534",22,EDILFERRO SRL,,,0,,0,,,S,,,,,,,,,,,17/07/2012
,3954,506LSA,,MAGIC TT SUPP 6P LINEARE,0,0,0,0,0,N.,"1,58",0,0,0,"1,58",,30,"2,054",22,EDIF SPA,,,0,,0,,,S,,,,,,,,,,,17/07/2012
,5075,2018780,,MALTA ANTIFUOCO CFS-M RG,0,0,0,0,0,N.,"72,2",0,0,0,"72,2",,30,"93,86",22,HILTI ITALIA,,,0,,0,,,S,,,,,,,,,,,12/06/2013
,1758,MLT-001,,MALTA DA KG 25,0,0,0,0,0,N.,"2,7",0,0,0,"2,7",,30,"3,51",22,COPIM TECNOLOGIE SRL,,,0,,0,,,S,,,,,,,,,,,23/08/2011
,2257,31979,,MALTA FINA IF18 KG30 BIANCO,0,0,0,0,0,N.,"5,45",0,0,0,"5,45",,30,"7,085",22,F.LLI SIMONETTI SPA,,,0,,0,,,S,,,,,,,,,,,19/10/2011
,4130,50603,,MALTA FINA IG21 KG.30 GRIGIO,0,0,0,0,0,N.,"4,58",0,0,0,"4,58",,30,"5,954",22,F.LLI SIMONETTI SPA,,,0,,0,,,S,,,,,,,,,,,27/07/2012
,1362,31744,,MALTA FINA IG21 KG30 BIANCA,0,0,0,0,0,N.,"5,45",0,0,0,"5,45",,30,"7,085",22,F.LLI SIMONETTI SPA,,,0,,0,,,S,,,,,,,,,,,22/07/2011
,3770,31393,,MALTA FINE IF 18 GRIGIO KG30,0,0,0,0,0,N.,"4,58",0,0,0,"4,58",,30,"5,954",22,F.LLI SIMONETTI SPA,,,0,,0,,,S,,,,,,,,,,,06/06/2012
,4913,30315,,MALTA MURATURA MV40 KG 30,0,0,0,0,0,N.,"2,4",0,0,0,"2,4",,30,"3,12",22,F.LLI SIMONETTI SPA,,,0,,0,,,S,,,,,,,,,,,30/04/2013
,423,61959,,MALTA PER MURATURA MM30 DA KG30,0,0,0,0,0,N.,"2,1",0,0,0,"2,1",,30,"2,73",22,F.LLI SIMONETTI SPA,,,0,,0,,,S,,,,,,,,,,,10/05/2011
,1032,811106,,MALTA PRESTOCEM,0,0,0,0,0,N.,"0,259",0,0,0,"0,259",,30,"0,3367",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,23/06/2011
,2663,1046271018138,,"MAMMUTH DA 3,1",0,0,0,0,0,N.,"0,625",0,0,0,"0,625",,30,"0,8125",22,ROMANO FENATI,,,0,,0,,,S,,,,,,,,,,,13/01/2012
,1823,1848,,MAN. RID. OTT. FF 1X3/4,0,0,0,0,0,N.,"2,06",0,0,0,"2,06",,30,"2,678",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,01/09/2011
,1162,714814,,MAN.ECC.BCO BRAGA WC,0,0,0,0,0,N.,"2,6",0,0,0,"2,6",,30,"3,38",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,04/07/2011
,2355,714812,,MANIC. BIANCO PER BRAGA WC,0,0,0,0,0,N.,"2,6",0,0,0,"2,6",,30,"3,38",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,31/10/2011
,1537,4576,,"MANIC. BR. MF PRESS. 15X1/2""",0,0,0,0,0,N.,"1,4",0,0,0,"1,4",,30,"1,82",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,3405,1001983,,MANIC. DI CONGIUNZ.,0,0,0,0,0,N.,"0,741",0,0,0,"0,741",,30,"0,9633",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,20/04/2012
,5336,00059490,,"MANIC. FIL PLASTICA COMP. 1""M",0,0,0,0,0,N.,"1,28",0,0,0,"1,28",,30,"1,664",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,28/08/2013
,1887,CO8PE143,,MANIC. FM RID. 1/2X3/8,0,0,0,0,0,N.,"0,66",0,0,0,"0,66",,30,"0,858",22,SET THERM DI MARCOZZI A. & C. ,,,0,,0,,,S,,,,,,,,,,,05/09/2011
,2965,786810,,MANIC. RID. MF 1 1/2X1 1/4,0,0,0,0,0,N.,"2,9",0,0,0,"2,9",,30,"3,77",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,29/02/2012
,4639,00004179,,"MANIC. RID. ZINCATO 2""1/2X2""",0,0,0,0,0,N.,"13,15",0,0,0,"13,15",,30,"17,095",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,31/01/2013
,1227,346423,,"MANIC. VIEGA PRES/GAS F-FF 22X3/4""",0,0,0,0,0,N.,"3,349",0,0,0,"3,349",,30,"4,3537",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,05/07/2011
,1225,346126,,"MANIC. VIEGA PRES/GAS F-FM 15X1/2""",0,0,0,0,0,N.,"1,645",0,0,0,"1,645",,30,"2,1385",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,05/07/2011
,1226,346171,,"MANIC. VIEGA PRES/GAS F-FM 22X3/4""",0,0,0,0,0,N.,"3,162",0,0,0,"3,162",,30,"4,1106",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,05/07/2011
,1228,346560,,MANIC. VIEGA PRES/GAS RID. MF 22X15,0,0,0,0,0,N.,"1,615",0,0,0,"1,615",,30,"2,0995",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,05/07/2011
,821,R01806G,,"MANIC. ZINC. MF 1""X3/4""",0,0,0,0,0,N.,"1,69",0,0,0,"1,69",,30,"2,197",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,15/06/2011
,3114,368779,,MANIC.D'INNESTO D.125 GEBERIT,0,0,0,0,0,N.,"7,03",0,0,0,"7,03",,30,"9,139",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,09/03/2012
,2996,364779,,MANIC.D'INNESTO D.63,0,0,0,0,0,N.,"2,888",0,0,0,"2,888",,30,"3,7544",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,05/03/2012
,3128,365779,,MANIC.D'INNESTO D.75 GEBERIT,0,0,0,0,0,N.,"3,477",0,0,0,"3,477",,30,"4,5201",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,09/03/2012
,3130,368771,,MANIC.ELETTRICO D.125 GEBERIT,0,0,0,0,0,N.,"6,441",0,0,0,"6,441",,30,"8,3733",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,09/03/2012
,3293,250458,,MANIC.OTTONE CROMATO RID.MF 3/8X1/2,0,0,0,0,0,N.,"1,292",0,0,0,"1,292",,30,"1,6796",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,29/03/2012
,3150,223107,,MANIC.PO.S/BATT.HTU 40,0,0,0,0,0,N.,"0,57",0,0,0,"0,57",,30,"0,741",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,09/03/2012
,3153,223110,,MANIC.POL. S/BATT HTU 110,0,0,0,0,0,N.,"1,634",0,0,0,"1,634",,30,"2,1242",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,09/03/2012
,3151,223108,,MANIC.POL.S/BATT.HTU 50,0,0,0,0,0,N.,"0,722",0,0,0,"0,722",,30,"0,9386",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,09/03/2012
,5550,829732,,MANICHETTA 20MT CON RACC. UNI 804,0,0,0,0,0,N.,"33,812",0,0,0,"33,812",,30,"43,9556",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,09/10/2013
,5415,A124520,,MANICHETTA UNI45 MT20 UNI804,0,0,0,0,0,N.,"33,66",0,0,0,"33,66",,30,"43,758",22,ZIGGIOTTO & C. SRL,,,0,,0,,,S,,,,,,,,,,,25/09/2013
,4518,786807,,"MANICOPTTI RID MF 1""X3/4",0,0,0,0,0,N.,"1,48",0,0,0,"1,48",,30,"1,924",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,29/10/2012
,5468,9110.0.6350,,MANICOT.RID.D.63X50,0,0,0,0,0,N.,"12,16",0,0,0,"12,16",,30,"15,808",22,PICENUM PLAST SPA,,,0,,0,,,S,,,,,,,,,,,04/10/2013
,3544,3522,,MANICOTTI DIAM.20,0,0,0,0,0,N.,"2,7",0,0,0,"2,7",,30,"3,51",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,16/05/2012
,1075,711070,,MANICOTTI FUSIOTHERM FF 20,0,0,0,0,0,N.,"0,296",0,0,0,"0,296",,30,"0,3848",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,27/06/2011
,2605,710715,,MANICOTTI FUSIOTHERM FF 25,0,0,0,0,0,N.,"0,36",0,0,0,"0,36",,30,"0,468",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,23/12/2011
